SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,NAME_CLIENT_TYPE,NAME_PORTFOLIO,CHANNEL_TYPE,CNT_PAYMENT,NAME_YIELD_GROUP,LOAN_ACTIVITY_SCORE
388401,Revolving loans,29250.0,0.0,585000.0,135000.0,THURSDAY,Refused,608,UNKOWN,Repeater,Cards,AP+ (Cash loan),0.0,Middle,1
407209,Consumer loans,11453.31,91539.0,99594.0,91539.0,MONDAY,Approved,1080,Cash through the bank,New,POS,Regional / Local,10.0,High,2
328754,Consumer loans,18015.39,178335.0,178335.0,178335.0,SATURDAY,Approved,917,Cash through the bank,Repeater,POS,Regional / Local,12.0,High,2
141914,Consumer loans,9767.79,86287.5,95400.0,86287.5,SUNDAY,Approved,870,Cash through the bank,Repeater,POS,Regional / Local,12.0,High,2
239145,Consumer loans,10585.935,97803.0,95283.0,97803.0,SUNDAY,Approved,1885,Cash through the bank,New,POS,Regional / Local,10.0,High,2
196754,Consumer loans,17686.26,163525.5,158017.5,163525.5,SUNDAY,Approved,1475,Cash through the bank,Repeater,POS,Regional / Local,10.0,High,2
217003,Consumer loans,14102.235,125955.0,124578.0,125955.0,FRIDAY,Approved,2031,Cash through the bank,Repeater,POS,Regional / Local,12.0,High,2
190634,Consumer loans,9020.655,65205.0,74146.5,65205.0,MONDAY,Approved,1878,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
394962,Consumer loans,22073.22,193455.0,193455.0,193455.0,TUESDAY,Approved,2524,Cash through the bank,New,POS,Country-wide,12.0,High,2
372277,Cash loans,13472.73,67500.0,69727.5,67500.0,FRIDAY,Approved,2267,Cash through the bank,Repeater,Cash,Country-wide,6.0,High,2
389236,Cash loans,16591.5,135000.0,135000.0,135000.0,WEDNESDAY,Approved,2794,Cash through the bank,Repeater,Cash,Country-wide,10.0,Middle,2
144062,Consumer loans,11372.67,100300.5,85252.5,100300.5,FRIDAY,Refused,2868,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
169385,Consumer loans,12564.9,110626.02,110626.02,110626.02,FRIDAY,Approved,559,Cash through the bank,Refreshed,POS,Country-wide,10.0,High,2
215837,Revolving loans,2250.0,45000.0,45000.0,45000.0,SATURDAY,Approved,424,UNKOWN,Refreshed,Cards,Country-wide,0.0,Middle,2
253690,Consumer loans,5666.805,47115.0,46602.0,47115.0,TUESDAY,Approved,1814,Cash through the bank,New,POS,Country-wide,12.0,High,2
102649,Consumer loans,12540.6,60423.255,63414.0,60423.255,SUNDAY,Approved,1452,Cash through the bank,New,POS,Stone,6.0,High,2
214927,Consumer loans,10687.725,88785.9,88474.5,88785.9,TUESDAY,Approved,2659,Cash through the bank,New,POS,Stone,12.0,High,2
303067,Consumer loans,2690.235,24480.0,24214.5,24480.0,WEDNESDAY,Approved,1706,Cash through the bank,New,POS,Country-wide,12.0,High,2
342771,Consumer loans,3836.97,25272.0,27774.0,25272.0,THURSDAY,Approved,111,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
407050,Consumer loans,9513.675,101925.0,101925.0,101925.0,WEDNESDAY,Approved,876,Cash through the bank,New,POS,Stone,12.0,High,2
332382,Consumer loans,5350.815,47110.5,47110.5,47110.5,SATURDAY,Approved,342,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
321342,Consumer loans,7757.415,58392.0,65331.0,58392.0,THURSDAY,Approved,14,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
204082,Cash loans,22977.0,450000.0,450000.0,450000.0,MONDAY,Refused,368,Cash through the bank,Repeater,Cash,Country-wide,36.0,Low,2
258070,Consumer loans,5781.915,57825.0,52042.5,57825.0,THURSDAY,Approved,2830,Cash through the bank,New,POS,Regional / Local,10.0,High,2
395562,Consumer loans,71390.295,268659.0,274567.5,268659.0,TUESDAY,Approved,519,Cash through the bank,New,POS,Stone,4.0,High,2
231007,Consumer loans,3879.9,35955.0,32359.5,35955.0,THURSDAY,Approved,1380,Cash through the bank,New,POS,Stone,12.0,High,2
252905,Consumer loans,6693.3,65205.0,71662.5,65205.0,FRIDAY,Refused,1459,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
286412,Consumer loans,18372.195,142632.0,155182.5,142632.0,FRIDAY,Approved,244,Cash through the bank,Refreshed,POS,Regional / Local,10.0,High,2
354389,Consumer loans,4103.1,37341.0,36931.5,37341.0,SATURDAY,Approved,2244,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
418997,Consumer loans,15395.625,103286.565,94284.0,103286.565,SATURDAY,Approved,525,Cash through the bank,New,POS,Country-wide,8.0,High,2
200956,Consumer loans,5372.595,43767.0,39388.5,43767.0,SATURDAY,Approved,1633,Cash through the bank,Refreshed,POS,Country-wide,10.0,High,2
403328,Revolving loans,2250.0,45000.0,45000.0,45000.0,THURSDAY,Refused,306,UNKOWN,Refreshed,Cards,Credit and cash offices,0.0,Middle,2
414481,Cash loans,22301.19,112500.0,116212.5,112500.0,MONDAY,Approved,1131,Cash through the bank,Refreshed,Cash,Credit and cash offices,6.0,Middle,2
274840,Revolving loans,9000.0,180000.0,180000.0,180000.0,WEDNESDAY,Refused,223,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
335598,Cash loans,35149.5,904500.0,1119411.0,904500.0,MONDAY,Refused,421,Cash through the bank,Repeater,Cash,Credit and cash offices,48.0,Low,2
377616,Cash loans,0.0,0.0,0.0,279000.0,MONDAY,Canceled,130,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
266560,Revolving loans,0.0,0.0,0.0,135000.0,WEDNESDAY,Canceled,323,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
104826,Revolving loans,22500.0,450000.0,450000.0,450000.0,MONDAY,Refused,183,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
452034,Consumer loans,4781.07,30145.5,30145.5,30145.5,SUNDAY,Unused offer,96,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
263982,Revolving loans,6750.0,135000.0,135000.0,135000.0,TUESDAY,Refused,283,UNKOWN,Repeater,Cards,Channel of corporate sales,0.0,Middle,2
206862,Consumer loans,1773.135,15611.22,15611.22,15611.22,WEDNESDAY,Approved,149,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
248474,Consumer loans,13103.145,119119.5,119119.5,119119.5,MONDAY,Approved,235,Cash through the bank,Repeater,POS,Stone,10.0,High,2
102092,Consumer loans,6000.21,58824.0,58527.0,58824.0,SATURDAY,Approved,487,Cash through the bank,Repeater,POS,Stone,12.0,High,2
284499,Revolving loans,13500.0,270000.0,270000.0,270000.0,SATURDAY,Refused,198,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
442914,Cash loans,17870.445,450000.0,553950.0,450000.0,TUESDAY,Approved,862,Cash through the bank,Refreshed,Cash,Credit and cash offices,60.0,Low,2
231279,Cash loans,25965.0,450000.0,450000.0,450000.0,TUESDAY,Approved,272,Cash through the bank,Refreshed,Cash,Credit and cash offices,24.0,Middle,2
177638,Revolving loans,6750.0,135000.0,135000.0,135000.0,THURSDAY,Refused,522,UNKOWN,Refreshed,Cards,Country-wide,0.0,Middle,2
195654,Consumer loans,5959.035,52465.5,52465.5,52465.5,SUNDAY,Unused offer,884,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
303492,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,248,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
263634,Revolving loans,38250.0,0.0,765000.0,135000.0,MONDAY,Approved,680,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
200615,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,415,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
427771,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,5,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
433748,Revolving loans,7875.0,157500.0,157500.0,157500.0,MONDAY,Refused,906,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
323901,Cash loans,21841.2,742500.0,742500.0,742500.0,FRIDAY,Refused,162,Cash through the bank,Repeater,Cash,Credit and cash offices,60.0,Low,2
132545,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,134,Cash through the bank,Refreshed,Cash,Credit and cash offices,36.0,Low,2
425792,Cash loans,6322.86,67500.0,84564.0,67500.0,SUNDAY,Approved,921,Cash through the bank,Repeater,Cash,Credit and cash offices,18.0,Middle,2
260326,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,136,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
121039,Revolving loans,33750.0,675000.0,675000.0,675000.0,WEDNESDAY,Refused,498,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
316406,Cash loans,30154.725,495000.0,589765.5,495000.0,WEDNESDAY,Approved,880,Non-cash from your account,Repeater,Cash,Credit and cash offices,36.0,Middle,2
132918,Cash loans,0.0,0.0,0.0,279000.0,MONDAY,Canceled,246,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
240781,Cash loans,53125.11,1800000.0,2013840.0,1800000.0,WEDNESDAY,Refused,526,Cash through the bank,Refreshed,Cash,Credit and cash offices,60.0,Low,2
161858,Cash loans,28916.46,216000.0,261972.0,216000.0,TUESDAY,Refused,637,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,High,2
441272,Cash loans,26206.965,225000.0,269010.0,225000.0,WEDNESDAY,Approved,244,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,Low,2
213348,Cash loans,27301.635,540000.0,604152.0,540000.0,THURSDAY,Refused,1097,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Middle,2
192226,Revolving loans,12375.0,0.0,247500.0,135000.0,TUESDAY,Approved,638,UNKOWN,Refreshed,Cards,Credit and cash offices,0.0,Middle,2
349450,Cash loans,0.0,0.0,0.0,279000.0,TUESDAY,Canceled,240,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
174338,Revolving loans,0.0,0.0,0.0,135000.0,THURSDAY,Canceled,211,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
263411,Revolving loans,22500.0,0.0,450000.0,135000.0,WEDNESDAY,Approved,684,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
217261,Cash loans,18214.065,315000.0,358659.0,315000.0,MONDAY,Refused,1494,Cash through the bank,Repeater,Cash,Credit and cash offices,30.0,Middle,2
338111,Consumer loans,10473.255,72090.0,57672.0,72090.0,TUESDAY,Approved,2533,Cash through the bank,Repeater,POS,Stone,6.0,High,2
205075,Consumer loans,6695.46,51282.0,55795.5,51282.0,MONDAY,Approved,520,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
423448,Consumer loans,6648.57,74920.5,85788.0,74920.5,TUESDAY,Approved,864,Cash through the bank,Repeater,POS,Country-wide,18.0,Middle,2
283437,Consumer loans,19584.225,102901.5,102901.5,102901.5,TUESDAY,Approved,253,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
183340,Consumer loans,6031.215,119646.0,133168.5,119646.0,SATURDAY,Approved,779,Cash through the bank,Repeater,POS,Country-wide,24.0,Middle,2
225043,Cash loans,39467.25,675000.0,675000.0,675000.0,SUNDAY,Approved,703,Cash through the bank,Repeater,Cash,AP+ (Cash loan),24.0,Middle,2
177271,Consumer loans,6328.08,52875.0,57528.0,52875.0,WEDNESDAY,Approved,769,Cash through the bank,New,POS,Country-wide,10.0,High,2
127945,Cash loans,0.0,0.0,0.0,279000.0,SATURDAY,Canceled,390,Cash through the bank,Repeater,Cash,AP+ (Cash loan),36.0,Low,2
380831,Revolving loans,5625.0,112500.0,112500.0,112500.0,TUESDAY,Refused,601,UNKOWN,Repeater,Cards,AP+ (Cash loan),0.0,Middle,2
261496,Consumer loans,5985.99,129978.0,129978.0,129978.0,THURSDAY,Approved,752,Cash through the bank,Repeater,POS,Regional / Local,24.0,Middle,2
189204,Revolving loans,2250.0,45000.0,45000.0,45000.0,THURSDAY,Approved,383,UNKOWN,Repeater,Cards,AP+ (Cash loan),0.0,Middle,2
227203,Consumer loans,5248.26,31500.0,28602.0,31500.0,FRIDAY,Approved,117,Cash through the bank,Repeater,POS,Stone,6.0,High,2
219324,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,7,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
429896,Cash loans,45205.605,1350000.0,1546020.0,1350000.0,MONDAY,Approved,325,Cash through the bank,Repeater,Cash,Credit and cash offices,60.0,Low,2
216811,Revolving loans,22500.0,450000.0,450000.0,450000.0,WEDNESDAY,Approved,364,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
427594,Cash loans,42175.575,229500.0,235710.0,229500.0,THURSDAY,Approved,811,Cash through the bank,Repeater,Cash,Credit and cash offices,6.0,Middle,2
313419,Revolving loans,9000.0,180000.0,180000.0,180000.0,SATURDAY,Approved,872,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
380146,Cash loans,0.0,0.0,0.0,279000.0,MONDAY,Canceled,144,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
117417,Revolving loans,2250.0,45000.0,45000.0,45000.0,TUESDAY,Refused,492,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
207352,Consumer loans,8261.235,123912.0,123912.0,123912.0,TUESDAY,Approved,550,Cash through the bank,Repeater,POS,Country-wide,24.0,Middle,2
134591,Cash loans,18851.535,90000.0,92970.0,90000.0,THURSDAY,Approved,1197,Cash through the bank,Repeater,Cash,Credit and cash offices,6.0,High,2
211777,Cash loans,28256.85,225000.0,255996.0,225000.0,THURSDAY,Approved,526,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,High,2
186283,Cash loans,0.0,0.0,0.0,279000.0,SATURDAY,Canceled,179,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
336196,Consumer loans,5943.6,22446.0,20862.0,22446.0,SATURDAY,Approved,2552,Cash through the bank,New,POS,Country-wide,4.0,High,2
215125,Consumer loans,5109.12,28755.0,25456.5,28755.0,MONDAY,Approved,2341,Cash through the bank,New,POS,Country-wide,6.0,High,2
386194,Consumer loans,8790.93,44995.5,47668.5,44995.5,SUNDAY,Approved,561,Cash through the bank,New,POS,Country-wide,6.0,High,2
273856,Consumer loans,3834.945,37530.0,28449.0,37530.0,FRIDAY,Approved,2155,Cash through the bank,New,POS,Stone,10.0,High,2
226517,Consumer loans,25632.0,450000.0,450000.0,450000.0,SATURDAY,Approved,314,Cash through the bank,Repeater,POS,Stone,24.0,Middle,2
334201,Consumer loans,8322.75,71460.0,70623.0,71460.0,SATURDAY,Approved,1867,Cash through the bank,Refreshed,POS,Country-wide,12.0,High,2
455617,Consumer loans,2228.22,19305.0,19093.5,19305.0,FRIDAY,Approved,2337,Cash through the bank,New,POS,Country-wide,12.0,High,2
420707,Consumer loans,8875.98,109310.715,76513.5,109310.715,MONDAY,Approved,1542,Cash through the bank,Repeater,POS,Stone,10.0,High,2
139331,Consumer loans,8317.1475,73935.0,73935.0,73935.0,SATURDAY,Unused offer,468,Cash through the bank,New,POS,Country-wide,10.0,High,2
297011,Consumer loans,19582.515,191011.5,191011.5,191011.5,MONDAY,Approved,708,Cash through the bank,New,POS,Country-wide,12.0,High,2
148658,Revolving loans,7875.0,0.0,157500.0,135000.0,FRIDAY,Refused,419,UNKOWN,Repeater,Cards,AP+ (Cash loan),0.0,Middle,1
296234,Revolving loans,29250.0,0.0,585000.0,135000.0,SATURDAY,Refused,342,UNKOWN,Repeater,Cards,AP+ (Cash loan),0.0,Middle,2
131337,Consumer loans,4492.845,26955.0,24259.5,26955.0,WEDNESDAY,Approved,2518,Cash through the bank,New,POS,Regional / Local,6.0,High,2
101211,Consumer loans,4172.94,29205.0,21204.0,29205.0,SUNDAY,Approved,2463,Cash through the bank,Repeater,POS,Stone,6.0,High,2
218166,Consumer loans,22758.39,121410.0,123660.0,121410.0,THURSDAY,Approved,76,Cash through the bank,Refreshed,POS,Country-wide,6.0,High,2
371096,Consumer loans,5308.965,49050.0,47785.5,49050.0,MONDAY,Approved,2335,Cash through the bank,New,POS,Stone,10.0,High,2
171690,Consumer loans,12328.785,123300.0,110970.0,123300.0,SUNDAY,Approved,1901,Cash through the bank,Refreshed,POS,Stone,10.0,High,2
256843,Consumer loans,5314.635,57604.5,51840.0,57604.5,THURSDAY,Approved,1012,Cash through the bank,New,POS,Stone,12.0,High,2
382236,Cash loans,0.0,0.0,0.0,279000.0,SATURDAY,Canceled,333,Cash through the bank,Refreshed,Cash,Credit and cash offices,36.0,Low,2
431417,Revolving loans,16875.0,337500.0,337500.0,337500.0,THURSDAY,Approved,239,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
132981,Consumer loans,19304.505,175495.5,175495.5,175495.5,SUNDAY,Approved,470,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
330936,Consumer loans,10215.855,105336.0,116460.0,105336.0,SUNDAY,Approved,373,Cash through the bank,New,POS,Country-wide,12.0,High,2
223260,Consumer loans,16915.86,205191.0,231597.0,205191.0,WEDNESDAY,Approved,482,Cash through the bank,New,POS,Country-wide,18.0,Middle,2
394706,Consumer loans,8207.01,88191.0,88191.0,88191.0,SATURDAY,Approved,415,Cash through the bank,Repeater,POS,Regional / Local,12.0,High,2
218182,Revolving loans,22500.0,337500.0,900000.0,337500.0,TUESDAY,Refused,667,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,0
353320,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,469,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
221732,Cash loans,19181.25,697500.0,697500.0,697500.0,FRIDAY,Refused,295,Cash through the bank,Repeater,Cash,Credit and cash offices,60.0,Low,2
267427,Consumer loans,20381.445,203836.5,183451.5,203836.5,THURSDAY,Refused,2434,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
156064,Consumer loans,9673.515,85455.0,85455.0,85455.0,SUNDAY,Unused offer,860,Cash through the bank,Repeater,POS,Regional / Local,10.0,High,2
148742,Consumer loans,16204.725,175941.0,157941.0,175941.0,TUESDAY,Approved,1504,Cash through the bank,New,POS,Regional / Local,12.0,High,2
446401,Consumer loans,17131.14,166500.0,156735.0,166500.0,FRIDAY,Approved,1880,Cash through the bank,New,POS,Stone,12.0,High,2
368423,Consumer loans,20430.81,106816.5,112455.0,106816.5,WEDNESDAY,Approved,471,Cash through the bank,Repeater,POS,Stone,6.0,High,2
167799,Revolving loans,2250.0,45000.0,45000.0,45000.0,TUESDAY,Approved,331,UNKOWN,Repeater,Cards,Stone,0.0,Middle,2
143729,Consumer loans,7774.11,65020.5,70744.5,65020.5,FRIDAY,Approved,616,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
275638,Consumer loans,21795.525,236569.5,236569.5,236569.5,SATURDAY,Approved,226,Cash through the bank,Repeater,POS,Regional / Local,12.0,High,2
455044,Consumer loans,12917.88,98941.5,107649.0,98941.5,FRIDAY,Approved,572,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
382685,Consumer loans,11866.41,170541.0,199804.5,170541.0,SUNDAY,Approved,645,Cash through the bank,Repeater,POS,Country-wide,24.0,Middle,2
132150,Consumer loans,19517.265,178357.5,193662.0,178357.5,THURSDAY,Approved,561,Cash through the bank,New,POS,Country-wide,12.0,High,2
344934,Consumer loans,10056.915,67275.0,72823.5,67275.0,SUNDAY,Approved,2197,Cash through the bank,New,POS,Stone,10.0,High,2
170414,Consumer loans,5750.64,29385.0,29385.0,29385.0,WEDNESDAY,Refused,2344,Cash through the bank,Repeater,POS,Stone,6.0,High,2
114328,Consumer loans,13751.37,170311.5,136246.5,170311.5,MONDAY,Refused,305,Cash through the bank,Repeater,POS,Stone,12.0,High,2
423778,Consumer loans,49106.475,269077.5,277956.0,269077.5,WEDNESDAY,Approved,798,Cash through the bank,New,POS,Country-wide,6.0,High,2
234094,Cash loans,14269.86,67500.0,69727.5,67500.0,FRIDAY,Approved,797,Cash through the bank,New,Cash,Country-wide,6.0,High,2
101479,Cash loans,17079.255,135000.0,143910.0,135000.0,SATURDAY,Approved,1089,Cash through the bank,New,Cash,Country-wide,12.0,High,2
307044,Consumer loans,17408.655,156825.0,141075.0,156825.0,WEDNESDAY,Approved,1528,Cash through the bank,Repeater,POS,Stone,10.0,High,2
340546,Revolving loans,9000.0,0.0,67500.0,135000.0,SUNDAY,Refused,2725,UNKOWN,Repeater,Cards,Country-wide,0.0,Middle,1
162410,Consumer loans,4431.915,32080.5,32080.5,32080.5,WEDNESDAY,Approved,14,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
352051,Consumer loans,19570.32,141660.0,141660.0,141660.0,WEDNESDAY,Unused offer,922,Cash through the bank,Refreshed,POS,Country-wide,10.0,High,2
250662,Consumer loans,6408.54,79372.215,63495.0,79372.215,SUNDAY,Approved,135,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
205731,Consumer loans,3957.48,32409.0,24952.5,32409.0,WEDNESDAY,Approved,2723,Cash through the bank,New,POS,Country-wide,8.0,High,2
386554,Consumer loans,6846.75,35550.0,33579.0,35550.0,SATURDAY,Approved,2186,Cash through the bank,New,POS,Country-wide,6.0,High,2
424646,Consumer loans,3332.025,21492.0,20619.0,21492.0,THURSDAY,Approved,2222,Cash through the bank,Repeater,POS,Stone,8.0,High,2
163531,Consumer loans,8795.07,175005.0,157504.5,175005.0,MONDAY,Approved,60,Cash through the bank,Repeater,POS,Stone,24.0,Middle,2
206592,Consumer loans,7203.78,136813.5,136813.5,136813.5,SUNDAY,Approved,1227,Cash through the bank,Repeater,POS,Regional / Local,24.0,Middle,2
389691,Consumer loans,83041.2,900000.0,810000.0,900000.0,WEDNESDAY,Approved,329,Cash through the bank,Repeater,POS,Stone,12.0,High,2
169809,Consumer loans,6109.74,27450.0,29079.0,27450.0,THURSDAY,Approved,357,Cash through the bank,Repeater,POS,Stone,6.0,High,2
240173,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,200,Cash through the bank,Repeater,Cash,AP+ (Cash loan),36.0,Low,2
104260,Consumer loans,7795.485,65646.0,65646.0,65646.0,SATURDAY,Unused offer,363,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
185713,Cash loans,21278.655,585000.0,677664.0,585000.0,WEDNESDAY,Approved,166,Cash through the bank,Repeater,Cash,Credit and cash offices,48.0,Low,2
358108,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,342,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
153259,Cash loans,26574.255,225000.0,289732.5,225000.0,FRIDAY,Refused,327,Cash through the bank,Repeater,Cash,Credit and cash offices,18.0,High,2
244701,Cash loans,0.0,0.0,0.0,279000.0,TUESDAY,Canceled,374,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
124423,Cash loans,23562.675,684000.0,801373.5,684000.0,TUESDAY,Approved,442,Cash through the bank,Refreshed,Cash,Credit and cash offices,60.0,Low,2
220091,Cash loans,0.0,0.0,0.0,279000.0,SATURDAY,Canceled,325,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
172325,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,309,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
293382,Cash loans,59698.17,643500.0,753925.5,643500.0,TUESDAY,Approved,55,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,High,2
205913,Cash loans,18048.015,468000.0,542133.0,468000.0,TUESDAY,Refused,176,Cash through the bank,Repeater,Cash,Credit and cash offices,48.0,Low,2
385147,Revolving loans,9000.0,0.0,180000.0,135000.0,MONDAY,Approved,778,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
188628,Cash loans,8086.32,67500.0,80928.0,67500.0,THURSDAY,Approved,964,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,Middle,2
310354,Cash loans,0.0,0.0,0.0,279000.0,TUESDAY,Canceled,202,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
377125,Cash loans,22059.0,225000.0,283131.0,225000.0,SATURDAY,Approved,1071,Cash through the bank,Repeater,Cash,Credit and cash offices,18.0,Middle,2
398975,Cash loans,0.0,0.0,0.0,279000.0,FRIDAY,Canceled,453,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
438887,Cash loans,11110.365,135000.0,170640.0,135000.0,SATURDAY,Refused,194,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,Middle,2
328893,Cash loans,0.0,0.0,0.0,279000.0,FRIDAY,Canceled,182,Cash through the bank,Refreshed,Cash,Credit and cash offices,36.0,Low,2
324217,Cash loans,47041.335,450000.0,470790.0,450000.0,MONDAY,Approved,831,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,Middle,2
139555,Cash loans,18235.08,225000.0,269550.0,225000.0,WEDNESDAY,Refused,799,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,High,2
394431,Consumer loans,3680.595,33493.5,33493.5,33493.5,FRIDAY,Approved,676,Cash through the bank,New,POS,Country-wide,10.0,High,2
403549,Consumer loans,3066.885,44955.0,31455.0,44955.0,SATURDAY,Approved,1347,Cash through the bank,New,POS,Country-wide,12.0,High,2
356292,Cash loans,11386.17,90000.0,95940.0,90000.0,TUESDAY,Approved,498,Cash through the bank,New,Cash,Country-wide,12.0,High,2
384267,Revolving loans,0.0,0.0,0.0,135000.0,SATURDAY,Canceled,208,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
320504,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,268,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
202149,Cash loans,0.0,0.0,0.0,279000.0,MONDAY,Canceled,210,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
202149,Cash loans,22254.75,225000.0,225000.0,225000.0,MONDAY,Approved,210,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,Middle,2
255377,Revolving loans,27000.0,540000.0,540000.0,540000.0,SATURDAY,Refused,471,UNKOWN,Refreshed,Cards,Credit and cash offices,0.0,Middle,2
246514,Revolving loans,13500.0,270000.0,270000.0,270000.0,TUESDAY,Approved,204,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
394083,Cash loans,0.0,0.0,0.0,279000.0,MONDAY,Canceled,266,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
203538,Consumer loans,8173.665,87826.5,87826.5,87826.5,TUESDAY,Approved,288,Cash through the bank,Repeater,POS,Regional / Local,12.0,High,2
250370,Revolving loans,38250.0,765000.0,765000.0,765000.0,MONDAY,Refused,448,UNKOWN,Repeater,Cards,AP+ (Cash loan),0.0,Middle,1
178273,Consumer loans,11483.1,126000.0,126000.0,126000.0,WEDNESDAY,Approved,399,Cash through the bank,New,POS,Regional / Local,12.0,High,2
426436,Consumer loans,22497.75,225000.0,202500.0,225000.0,TUESDAY,Approved,2639,Cash through the bank,Repeater,POS,Stone,10.0,High,2
128250,Cash loans,0.0,0.0,0.0,279000.0,FRIDAY,Canceled,332,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
240111,Cash loans,10760.22,90000.0,115893.0,90000.0,SATURDAY,Approved,1605,Cash through the bank,Repeater,Cash,Credit and cash offices,18.0,High,2
